ID;A_Nacimiento;Educacion;Estado Civil;Ingreso_medio;Hijos;Adolescentes;Fec_Cliente;Edad;MntVinos;MntFrutas;MntCarnes;MntPescados;MntDulces;MntPremiumProd;NumComprasPresenc;NumComprasWeb;NumComprasCatalog;NumComprasemail;NumWebVisitasMes;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Reclamos;Z_Costo_Contacto;Facturado;Z_Utilidad;Tkt_prom;Respuesta
5610;1965;Graduado;Conviviente;33456;1;1;21/04/2014;47;5;3;10;8;1;7;2;1;0;3;7;0;0;0;0;0;0;0;34;10.2;2.62;0
6460;1982;Graduado;Casado;28718;1;0;13/07/2013;23;12;4;6;11;8;16;2;2;0;3;8;0;0;0;0;0;0;0;57;17.1;3.80;0
1349;1970;Graduado;Casado;50447;2;0;21/04/2014;22;85;7;24;2;3;27;1;3;1;3;6;0;0;0;0;0;0;0;148;44.4;10.57;0
1880;1959;PhD;Conviviente;53537;1;1;30/01/2014;61;81;0;6;0;0;6;2;2;1;3;5;0;0;0;0;0;0;0;93;27.9;7.15;0
641;1967;Graduado;Soltero;52074;0;1;04/04/2014;45;59;0;12;0;0;48;1;2;2;2;4;1;0;0;0;0;0;50;119;50.7;10.82;1
8717;1975;PhD;Casado;80427;0;1;12/09/2012;34;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;0;1835;550.5;55.61;0
10314;1948;PhD;Casado;83837;0;0;16/12/2012;20;847;66;119;86;89;111;1;9;10;5;4;0;1;0;1;0;0;100;1318;425.4;45.45;1
10854;1970;PhD;Casado;38853;1;1;23/05/2014;49;29;0;14;0;0;2;2;2;0;3;7;0;0;0;0;0;0;0;45;13.5;3.21;0
10492;1959;Graduado;Conviviente;38285;2;1;24/06/2014;41;15;0;5;15;0;10;1;0;0;3;2;0;0;0;0;0;0;0;45;13.5;7.50;0
6935;1951;Postgrado;Casado;78497;0;0;01/12/2013;39;207;26;447;75;0;223;1;5;7;12;2;0;0;0;1;0;0;50;978;308.4;36.22;1
7698;1976;PhD;Casado;51650;0;1;11/05/2014;75;152;3;22;2;5;7;1;4;1;4;5;0;0;0;0;0;0;0;191;57.3;12.73;0
3559;1988;Postgrado;Casado;16248;1;0;10/05/2014;23;12;11;10;3;12;9;3;2;1;3;6;0;0;0;0;0;0;0;57;17.1;3.80;0
10562;1946;Master;Casado;66835;0;0;28/09/2013;58;620;26;195;34;17;141;1;6;4;13;2;0;0;0;0;0;0;0;1033;309.9;39.73;0
10796;1984;Master;Casado;30477;1;0;22/01/2014;43;47;1;6;0;0;12;1;1;1;3;6;0;0;0;0;0;0;0;66;19.8;5.50;0
2563;1961;Secundaria;Casado;28249;0;0;15/06/2014;61;15;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;0;57;17.1;4.75;0
3518;1983;Graduado;Casado;25271;1;0;05/12/2012;35;10;1;18;10;4;7;1;1;1;2;9;0;0;0;0;0;0;0;50;15;3.57;0
5823;1970;PhD;Soltero;32303;0;1;08/03/2014;31;35;0;2;0;0;2;2;1;0;4;5;0;0;0;0;0;0;0;39;11.7;3.25;0
3934;1966;Graduado;Casado;61286;0;1;02/08/2013;79;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;0;608;182.4;26.43;0
6982;1976;Graduado;Casado;74068;0;0;19/03/2013;20;783;30;537;140;76;15;1;4;10;9;2;0;0;0;0;0;0;0;1581;474.3;60.81;0
6431;1964;PhD;Casado;45759;1;1;23/02/2013;75;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;0;68;20.4;4.86;0
9733;1978;Secundaria;Conviviente;24882;1;0;09/09/2012;77;5;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;50;84;40.2;7.64;1
5602;1989;PhD;Conviviente;66973;0;0;17/05/2013;36;466;22;432;147;113;102;1;8;7;12;3;0;0;0;0;0;0;0;1282;384.6;41.35;0
7829;1900;Postgrado;Divorciado;36640;1;0;26/09/2013;50;15;6;8;7;4;25;1;2;1;2;5;0;0;0;0;0;1;0;65;19.5;5.91;0
1324;1988;Graduado;Casado;38872;1;0;30/05/2013;70;23;3;21;3;19;22;2;3;0;3;8;0;0;0;0;0;0;0;91;27.3;5.69;0
326;1973;Graduado;Casado;51148;1;1;18/02/2013;72;235;6;45;8;9;12;4;5;1;6;6;0;0;0;0;0;0;0;315;94.5;14.32;0
7224;1977;Graduado;Casado;31353;1;1;29/12/2013;66;10;0;10;3;1;7;2;1;1;2;8;0;0;0;0;0;0;0;31;9.3;2.21;0
6999;1980;Master;Casado;69661;0;0;13/05/2014;38;656;16;106;32;16;8;1;7;3;12;3;0;0;0;0;0;0;0;834;250.2;32.08;0
9938;1954;Graduado;Casado;80067;0;0;19/09/2013;51;519;17;813;27;173;51;1;4;6;6;2;0;0;1;0;0;0;50;1600;495;84.21;1
6422;1954;Graduado;Casado;86718;0;0;17/01/2013;26;344;189;482;50;33;172;1;5;6;5;2;0;0;0;0;0;0;0;1270;381;66.84;0
3182;1973;PhD;Soltero;46854;1;1;31/03/2014;40;96;1;79;7;1;79;6;5;1;3;8;1;0;0;0;0;0;50;263;93.9;11.43;1
7300;1952;Graduado;Divorciado;69142;0;1;29/06/2014;51;448;4;34;6;4;39;3;8;1;7;5;0;1;0;0;0;0;50;535;175.5;22.29;1
10424;1968;Graduado;Soltero;75922;0;0;09/12/2013;30;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;0;1295;388.5;68.16;0
8727;1978;Graduado;Divorciado;63693;0;1;14/10/2013;49;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;0;1150;345;32.86;0
2798;1977;PhD;Conviviente;102160;0;0;02/11/2012;73;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;0;150;1240;417;41.33;1
1030;1965;PhD;Soltero;40637;1;1;17/07/2013;20;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;0;38;11.4;2.92;0
624;1984;Master;Soltero;18890;0;0;10/11/2012;66;15;4;10;7;2;15;1;0;1;2;6;1;0;0;0;0;0;50;53;30.9;5.30;1
5176;1988;Graduado;Conviviente;29604;1;0;08/12/2013;62;5;6;13;7;6;14;1;1;0;3;9;1;0;0;0;0;0;50;51;30.3;3.64;1
5552;1963;Master;Divorciado;48721;1;1;13/05/2013;59;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;0;0;293;87.9;12.74;0
868;1966;Graduado;Casado;44794;0;1;08/06/2014;45;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0;65;19.5;5.42;0
380;1954;Graduado;Divorciado;64497;0;1;10/09/2012;33;1170;48;320;42;32;192;5;11;4;9;8;1;0;0;0;0;0;50;1804;556.2;48.76;1
2677;1956;Graduado;Conviviente;46097;0;1;31/03/2013;69;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;0;241;72.3;12.68;0
6521;1954;Graduado;Conviviente;77972;0;0;18/03/2014;62;613;22;319;33;102;12;1;4;6;9;1;0;0;0;0;0;0;0;1101;330.3;52.43;0
6927;1968;PhD;Casado;44377;1;1;05/10/2012;26;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;0;264;79.2;9.78;0
2877;1974;Master;Conviviente;46014;1;1;21/01/2013;76;410;0;59;19;9;44;10;7;1;8;7;0;0;0;0;0;0;0;541;162.3;16.39;0
0;1985;Graduado;Casado;70951;0;0;04/05/2013;42;239;10;554;254;87;54;1;3;4;9;1;0;0;0;0;0;0;0;1198;359.4;66.56;0
1584;1977;Graduado;Casado;41443;1;0;01/04/2014;61;171;7;171;25;19;89;6;8;1;5;8;0;0;0;0;0;0;0;482;144.6;17.21;0
7264;1978;Postgrado;Soltero;52195;2;1;12/05/2014;21;12;0;4;0;0;10;1;1;0;2;8;0;0;0;0;0;0;0;26;7.8;2.17;0
6274;1948;Master;Casado;83790;0;0;15/11/2013;78;1076;16;417;42;48;16;1;8;10;6;3;0;1;1;0;0;0;100;1615;514.5;57.68;1
1377;1954;Master;Divorciada;44551;0;1;31/08/2013;57;182;4;33;0;0;66;2;4;1;5;7;0;0;0;0;0;0;0;285;85.5;15.00;0
454;1980;Graduado;Conviviente;69508;1;0;14/11/2012;42;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;0;1135;340.5;33.38;0
1755;1988;Postgrado;Conviviente;45204;1;0;11/04/2014;36;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;0;114;34.2;11.40;0
2075;1969;Graduado;Casado;72460;0;0;14/11/2013;39;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;0;1047;314.1;61.59;0
4785;1970;PhD;Conviviente;77622;0;2;14/04/2014;50;520;7;154;19;0;14;2;6;3;11;3;0;0;0;0;0;0;0;714;214.2;28.56;0
9076;1980;PhD;Casado;30732;1;0;05/01/2013;55;155;1;25;0;1;3;4;4;1;4;8;0;0;0;0;0;0;0;185;55.5;8.81;0
7079;1962;Graduado;Divorciado;63887;0;1;08/09/2012;46;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;0;1245;373.5;32.76;0
4653;1978;Graduado;Conviviente;42011;1;0;26/03/2013;25;131;0;16;2;1;39;4;3;1;4;8;0;0;0;0;0;0;0;189;56.7;9.45;0
7375;1976;Graduado;Conviviente;51369;0;1;25/10/2012;42;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;576;172.8;24.00;0
709;1952;Graduado;Divorciado;51537;0;1;09/12/2012;43;787;20;204;0;0;92;3;2;2;11;8;0;0;0;0;0;0;0;1103;330.9;42.42;0
460;1972;PhD;Casado;79930;0;0;08/08/2012;40;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;0;1753;525.9;92.26;0
3726;1986;PhD;Conviviente;34320;1;0;16/02/2014;48;5;1;9;3;0;0;1;1;0;2;8;0;0;0;0;0;0;0;18;5.4;1.50;0
6798;1966;Graduado;Soltero;37070;1;1;20/03/2013;42;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;0;433;129.9;14.43;0
5341;1962;Postgrado;Divorciado;81975;0;1;05/01/2013;72;983;76;184;180;138;27;1;6;3;4;7;0;0;1;0;0;0;50;1588;491.4;75.62;1
1606;1971;Graduado;Conviviente;38590;1;0;15/05/2013;58;20;1;8;4;3;3;1;1;0;2;8;0;0;0;0;0;0;0;39;11.7;3.25;0
9617;1951;Graduado;Soltero;15033;0;0;16/04/2014;51;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;0;19;5.7;2.38;0
3233;1965;PhD;Casado;62745;0;1;23/03/2013;21;562;21;464;28;10;32;3;7;8;11;5;0;0;0;0;0;0;0;1117;335.1;32.85;0
89;1975;Postgrado;Casado;22212;1;0;09/12/2013;56;10;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;0;74;22.2;5.29;0
2936;1982;Master;Conviviente;23661;1;0;04/12/2013;43;18;0;4;0;0;10;1;1;0;3;7;0;0;0;0;0;0;0;32;9.6;2.67;0
9449;1958;PhD;Soltero;79761;0;1;04/10/2013;69;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;0;605;181.5;27.50;0
7297;1973;Graduado;Soltero;7500;1;0;26/12/2013;23;20;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;0;72;21.6;4.00;0
11004;1893;Postgrado;Soltero;60182;0;1;17/05/2014;22;15;0;5;7;0;2;1;1;0;2;4;0;0;0;0;0;0;0;29;8.7;3.63;0
313;1968;Graduado;Divorciada;73455;0;0;28/10/2013;32;901;61;757;186;163;20;1;6;5;10;3;0;1;0;0;0;0;50;2088;641.4;83.52;1
9940;1958;Graduado;Conviviente;64961;0;1;23/12/2012;43;382;114;276;75;124;38;2;6;4;4;3;0;0;0;0;0;0;0;1009;302.7;53.11;0
10735;1971;Graduado;Soltero;22804;1;0;31/07/2013;31;14;1;7;15;1;10;1;2;0;2;9;0;0;0;0;0;0;0;48;14.4;3.43;0
9529;1990;Graduado;Casado;73687;0;0;28/11/2013;61;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;0;50;1627;503.1;67.79;1
6439;1958;Graduado;Casado;61074;0;1;17/08/2012;62;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;0;1102;330.6;29.00;0
7411;1964;PhD;Casado;31686;1;1;05/06/2014;31;11;0;5;0;0;10;2;1;0;3;6;0;0;0;0;0;0;0;26;7.8;2.17;0
2176;1972;Graduado;Casado;80134;1;0;20/05/2013;72;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;150;1690;552;76.82;1
9265;1953;Graduado;Casado;75027;0;1;09/01/2013;41;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;0;1390;417;53.46;0
8867;1988;PhD;Casado;67546;0;0;31/08/2012;55;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0;2126;637.8;92.43;0
8932;1969;Master;Conviviente;65176;0;1;29/10/2012;80;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;0;1531;459.3;49.39;0
10236;1975;Master;Soltero;31160;1;0;16/09/2013;47;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;0;64;19.2;4.27;0
6340;1985;Graduado;Soltero;29938;1;0;27/10/2013;55;5;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;0;28;8.4;2.33;0
10089;1974;Graduado;Divorciado;102692;0;0;05/04/2013;39;168;148;444;32;172;148;1;6;9;13;2;0;1;1;1;1;0;200;1112;393.6;35.87;1
2227;1958;Postgrado;Conviviente;26490;0;0;22/09/2012;47;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;0;210;63;12.35;0
10992;1967;Graduado;Conviviente;75702;1;1;29/08/2012;48;650;28;353;45;42;30;5;4;6;11;8;0;0;0;0;0;0;0;1148;344.4;33.76;0
5304;1974;PhD;Soltero;30899;1;0;13/10/2012;63;24;0;8;0;0;10;2;1;0;3;6;0;0;0;0;0;0;0;42;12.6;3.50;0
309;1961;PhD;Conviviente;63342;0;1;16/10/2012;60;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;50;1101;345.3;44.04;1
3406;1964;Graduado;Soltero;45989;0;1;22/10/2012;77;138;33;87;28;24;12;4;3;2;7;3;0;0;0;0;0;0;0;322;96.6;16.95;0
2661;1964;Graduado;Soltero;18701;1;1;04/06/2013;79;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;0;44;13.2;2.93;0
3153;1957;PhD;Soltero;40737;2;1;08/12/2013;40;11;0;4;0;0;2;1;1;0;2;8;0;0;0;0;0;0;0;17;5.1;1.42;0
10264;1979;Graduado;Divorciado;15287;1;0;10/10/2012;25;15;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;0;50;45;28.5;3.46;1
1184;1968;PhD;Divorciado;69674;0;2;22/05/2013;72;554;41;215;11;0;24;3;10;2;10;5;0;0;0;0;0;0;0;845;253.5;28.17;0
4200;1970;Master;Casado;44159;1;0;17/06/2014;64;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;0;0;275;82.5;13.75;0
9396;1978;PhD;Casado;37717;1;0;23/11/2012;32;20;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;0;36;10.8;2.77;0
2387;1952;Master;Conviviente;43776;1;1;03/02/2013;54;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;0;0;275;82.5;11.00;0
6690;1966;Master;Casado;38179;1;1;14/03/2013;26;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;0;90;27;5.00;0
1225;1963;Graduado;Casado;80124;0;0;26/06/2014;29;483;84;398;205;84;241;1;3;7;8;1;1;0;0;0;0;0;50;1495;463.5;74.75;1
9703;1970;PhD;Casado;38097;1;1;15/10/2012;79;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;0;50;184;70.2;10.22;1
291;1970;Graduado;Casado;72940;0;0;19/06/2013;48;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;0;981;294.3;70.07;0
4557;1970;Graduado;Conviviente;22070;1;0;04/10/2013;27;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;0;67;20.1;4.79;0
2379;1953;Graduado;Soltero;69267;0;0;22/09/2012;68;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;0;0;1635;490.5;77.86;0
5726;1983;Master;Soltero;31788;1;0;20/03/2014;27;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;1;0;60;18;4.00;0
3066;1975;PhD;Conviviente;61905;0;1;04/02/2014;36;167;0;43;6;2;13;2;4;2;4;5;0;0;0;0;0;0;0;231;69.3;13.59;0
6336;1960;Graduado;Casado;29315;1;1;06/04/2014;63;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;0;48;14.4;3.00;0
10967;1963;Graduado;Divorciado;33378;1;1;06/02/2013;25;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;0;99;29.7;6.19;0
2304;1963;PhD;Conviviente;66313;0;1;16/09/2013;60;625;7;99;10;22;7;2;6;3;12;4;0;0;0;0;0;0;0;770;231;28.52;0
3445;1956;Graduado;Soltero;60714;0;0;17/01/2013;42;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;0;0;957;287.1;34.18;0
7828;1981;Master;Conviviente;77882;0;0;30/04/2014;27;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;0;818;245.4;62.92;0
3762;1986;PhD;Soltero;69867;0;0;02/04/2013;22;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;0;50;925;292.5;51.39;1
4391;1968;Master;Divorciado;63841;0;1;21/04/2013;24;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;0;908;272.4;32.43;0
4669;1981;Secundaria;Casado;24480;1;0;11/02/2013;61;10;19;9;28;25;17;3;3;0;4;7;0;0;0;0;0;0;0;108;32.4;6.35;0
10144;1976;Graduado;Conviviente;51369;0;1;25/10/2012;31;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;576;172.8;24.00;0
8652;1946;Graduado;Conviviente;37760;0;0;31/08/2012;33;84;5;38;150;12;28;2;4;1;6;7;0;0;0;0;0;0;0;317;95.1;15.85;0
1672;1974;PhD;Conviviente;65640;0;1;01/03/2014;22;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;0;461;138.3;27.12;0
8962;1975;Master;Casado;44319;1;1;17/04/2014;59;26;0;8;0;0;3;2;2;0;3;5;0;0;0;0;0;0;0;37;11.1;3.08;0
9974;1974;Graduado;Casado;30631;1;0;12/07/2013;35;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;0;70;21;5.00;0
10983;1952;Graduado;Conviviente;75278;0;0;29/01/2013;47;304;98;230;150;74;74;1;6;3;13;3;0;0;0;0;0;0;0;930;279;35.77;0
8148;1956;Master;Conviviente;50898;1;1;08/01/2013;65;285;28;242;55;114;135;13;6;2;12;5;0;0;0;0;0;0;0;859;257.7;22.61;0
10102;1966;Graduado;Divorciada;79946;0;0;12/05/2014;50;395;183;565;166;141;28;1;5;11;5;3;0;0;0;0;0;0;0;1478;443.4;59.12;0
4697;1949;Master;Divorciado;35416;0;0;13/06/2013;73;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;0;390;117;16.25;0
9262;1984;Postgrado;Conviviente;32414;0;0;04/07/2013;68;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;50;52;30.6;4.33;1
7254;1969;Graduado;Conviviente;38361;1;0;27/12/2013;80;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0;137;41.1;8.06;0
4543;1980;Graduado;Casado;82497;0;0;31/10/2012;69;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;50;1919;590.7;83.43;1
4927;1971;Graduado;Conviviente;16626;2;0;15/01/2014;26;20;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;0;80;24;4.44;0
10451;1965;Graduado;Conviviente;29672;1;1;12/03/2013;24;5;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0;21;6.3;2.10;0
2926;1952;Master;Conviviente;55951;0;1;23/08/2012;63;1241;0;80;0;13;40;3;3;6;11;8;0;1;0;0;1;0;100;1374;442.2;44.32;1
2874;1988;Postgrado;Divorciado;35388;1;0;07/03/2013;62;5;4;7;4;3;8;1;1;0;3;7;0;0;0;0;0;0;0;31;9.3;2.58;0
9738;1986;Master;Conviviente;42386;1;0;13/01/2013;47;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;0;100;30;6.67;0
7119;1982;Graduado;Soltero;68627;0;0;12/01/2013;40;395;15;263;60;54;38;1;2;3;6;1;0;0;0;0;0;0;0;825;247.5;63.46;0
3924;1965;PhD;Divorciado;57912;0;1;17/03/2014;48;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;50;916;289.8;27.76;1
5827;1958;Graduado;Divorciado;35246;1;1;16/04/2014;76;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;0;0;62;18.6;3.88;0
5596;1956;Postgrado;Conviviente;58821;0;1;12/10/2013;33;513;14;154;19;0;28;1;9;2;9;6;0;0;0;0;0;0;0;728;218.4;26.96;0
10812;1978;PhD;Casado;46377;1;0;01/03/2014;20;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;0;90;27;8.18;0
1717;1988;Graduado;Soltero;39747;1;0;13/04/2014;23;80;15;93;20;13;52;3;5;1;4;8;0;0;0;0;0;0;0;273;81.9;13.00;0
9491;1984;Graduado;Conviviente;23976;1;0;27/12/2013;27;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;0;66;19.8;3.88;0
9274;1961;Master;Casado;80950;0;0;28/03/2013;62;525;147;112;219;147;63;1;6;7;9;2;0;0;0;1;0;0;50;1213;378.9;48.52;1
6609;1966;Graduado;Divorciada;27038;0;0;18/09/2012;31;5;26;25;17;23;15;1;3;0;3;9;0;0;0;0;0;0;0;111;33.3;6.94;0
6963;1947;Graduado;Soltero;77457;0;0;05/03/2014;35;675;11;400;15;45;11;1;2;5;10;1;0;0;1;0;0;0;50;1157;362.1;60.89;1
4440;1964;Master;Casado;64100;0;1;10/09/2013;38;509;0;27;0;0;10;1;8;3;6;7;0;1;0;0;0;0;50;546;178.8;21.84;1
1379;1992;Master;Conviviente;42670;0;0;27/04/2013;22;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;0;241;72.3;16.07;0
10032;1976;Graduado;Divorciado;12571;1;0;18/01/2014;20;15;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;0;65;19.5;3.82;0
2826;1967;Graduado;Casado;22574;2;1;28/10/2013;79;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;0;37;11.1;2.64;0
2437;1989;Graduado;Casado;;0;0;03/06/2013;43;861;138;461;60;30;61;1;6;5;12;3;0;1;0;1;0;0;100;1611;513.3;59.67;1
6320;1976;Master;Soltero;70893;0;0;06/02/2013;45;768;44;561;77;44;14;1;6;6;10;3;0;0;0;0;0;0;0;1508;452.4;58.00;0
3050;1966;Graduado;Casado;54198;1;1;17/12/2013;51;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;0;235;70.5;11.75;0
231;1956;Master;Conviviente;28839;1;1;11/03/2014;19;24;0;7;0;0;10;2;2;0;3;5;0;0;0;0;0;0;0;41;12.3;3.42;0
2392;1972;Graduado;Casado;40321;1;1;29/07/2013;69;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;102;30.6;6.80;0
9478;1985;Graduado;Soltero;66503;1;0;14/08/2012;71;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;0;401;120.3;22.28;0
113;1951;Graduado;Casado;30833;1;1;16/07/2013;47;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;0;28;8.4;2.55;0
2863;1970;Graduado;Soltero;;1;2;23/08/2013;79;738;20;172;52;50;20;6;2;3;10;7;0;1;0;1;0;0;100;1052;345.6;37.57;1
1802;1971;Graduado;Casado;64795;0;1;17/01/2013;32;412;5;119;38;29;77;3;3;3;12;2;0;0;0;0;0;0;0;680;204;29.57;0
520;1974;Graduado;Casado;34421;1;0;01/07/2013;76;5;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;0;32;9.6;2.91;0
8275;1965;PhD;Divorciado;47025;1;1;09/02/2014;23;16;0;3;0;0;10;1;1;0;2;7;0;0;0;0;0;0;0;29;8.7;2.64;0
9750;1961;PhD;Divorciado;64325;0;1;07/02/2013;53;731;60;353;78;12;73;5;10;3;5;7;0;0;0;0;0;0;0;1307;392.1;43.57;0
2607;1953;Graduado;Soltero;40464;0;1;11/01/2013;79;424;17;118;7;23;41;6;8;2;8;8;0;0;0;0;0;0;0;630;189;19.69;0
7214;1957;Graduado;Casado;62187;0;0;05/07/2013;28;792;0;275;45;45;126;1;4;8;5;3;0;0;0;0;0;0;0;1283;384.9;61.10;0
5835;1976;PhD;Divorciado;14849;1;0;02/07/2013;51;21;2;28;3;2;9;3;2;0;4;8;0;0;0;0;0;0;0;65;19.5;3.82;0
3896;1984;Graduado;Casado;27255;1;0;07/11/2013;19;22;1;11;0;1;2;1;1;0;3;7;0;0;0;0;0;0;0;37;11.1;3.08;0
10350;1950;PhD;Casado;54432;2;1;09/05/2013;66;33;0;5;0;0;0;1;1;0;3;4;0;0;0;0;0;0;0;38;11.4;4.22;0
7786;1986;PhD;Soltero;29999;1;0;13/02/2013;42;68;7;59;10;5;11;4;3;1;4;8;0;0;0;0;0;0;0;160;48;8.00;0
2861;1983;Graduado;Soltero;24072;1;0;16/04/2013;57;20;1;6;3;0;4;1;1;0;2;8;0;0;0;0;0;0;0;34;10.2;2.83;0
663;1989;PhD;Soltero;33996;0;0;11/09/2013;22;40;2;15;8;0;6;1;1;1;3;4;0;0;0;0;0;0;0;71;21.3;7.10;0
10675;1956;PhD;Casado;66334;0;1;03/04/2013;32;909;11;218;0;0;23;2;9;3;5;5;0;0;0;0;0;0;0;1161;348.3;48.38;0
2521;1971;Master;Casado;35178;1;0;10/01/2013;34;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;0;50;59;32.7;4.92;1
9592;1983;Graduado;Conviviente;22010;1;0;30/06/2013;75;11;2;9;3;0;8;2;2;0;3;8;0;0;0;0;0;0;0;33;9.9;2.20;0
10151;1960;Graduado;Divorciado;62204;0;2;12/09/2012;54;317;46;247;151;46;139;1;4;5;12;3;0;0;0;0;0;0;0;946;283.8;37.84;0
7381;1968;Graduado;Divorciado;75693;0;0;06/12/2012;38;797;153;293;72;97;30;1;11;4;6;4;0;1;1;1;0;0;150;1442;477.6;55.46;1
4099;1972;Graduado;Casado;30675;1;0;12/11/2012;62;10;2;16;11;2;21;1;1;0;3;8;0;0;0;0;0;0;0;62;18.6;4.77;0
9560;1965;Graduado;Conviviente;83003;0;0;03/03/2013;23;856;61;570;40;25;122;1;7;6;8;3;0;0;1;0;0;0;50;1674;517.2;66.96;1
1150;1899;PhD;Conviviente;83532;0;0;26/09/2013;42;755;144;562;104;64;224;1;4;6;4;1;0;0;1;0;0;0;50;1853;570.9;115.81;1
10172;1988;Graduado;Soltero;68655;0;0;10/08/2012;45;456;19;832;75;118;38;1;4;5;11;3;0;0;0;0;0;0;0;1538;461.4;64.08;0
11191;1986;Graduado;Divorciado;41411;0;0;07/12/2013;23;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;0;0;139;41.7;9.93;0
